localtime,use
2014-02-25 08:30:00,0.7926666666666666
2014-02-25 08:15:00,0.7798666666666667
2014-02-25 08:00:00,0.7901333333333334
2014-02-25 07:45:00,0.8369333333333333
2014-02-25 07:30:00,0.9076666666666666
2014-02-25 07:15:00,0.7967333333333333
2014-02-25 07:00:00,1.3424
2014-02-25 06:45:00,1.8682666666666667
2014-02-25 06:30:00,1.7230666666666667
2014-02-25 06:15:00,1.734
2014-02-25 06:00:00,0.8718666666666667
2014-02-25 05:45:00,0.7688666666666667
2014-02-25 05:30:00,0.7787333333333334
2014-02-25 05:15:00,0.7522666666666666
2014-02-25 05:00:00,0.6916
2014-02-25 04:45:00,0.7335333333333334
2014-02-25 04:30:00,0.7786666666666666
2014-02-25 04:15:00,0.6812666666666667
2014-02-25 04:00:00,0.7172
2014-02-25 03:45:00,0.797
2014-02-25 03:30:00,0.6836666666666666
2014-02-25 03:15:00,0.7333333333333333
2014-02-25 03:00:00,0.8138666666666666
2014-02-25 02:45:00,0.6875333333333333
2014-02-25 02:30:00,0.7077333333333333
2014-02-25 02:15:00,0.831
2014-02-25 02:00:00,0.7008666666666666
2014-02-25 01:45:00,0.7602666666666666
2014-02-25 01:30:00,0.8932
2014-02-25 01:15:00,0.7925333333333333
2014-02-25 01:00:00,0.821
2014-02-25 00:45:00,0.9112
2014-02-25 00:30:00,0.7902
2014-02-25 00:15:00,0.8439333333333333
2014-02-25 00:00:00,0.9446
2014-02-24 23:45:00,1.0588666666666666
2014-02-24 23:30:00,1.2420666666666667
2014-02-24 23:15:00,1.9528
2014-02-24 23:00:00,2.493
2014-02-24 22:45:00,2.4967333333333332
2014-02-24 22:30:00,2.5164
2014-02-24 22:15:00,2.83
2014-02-24 22:00:00,2.6178666666666666
2014-02-24 21:45:00,2.825266666666667
2014-02-24 21:30:00,3.247
2014-02-24 21:15:00,2.908933333333333
2014-02-24 21:00:00,2.2228
2014-02-24 20:45:00,1.9398
2014-02-24 20:30:00,2.0069333333333335
2014-02-24 20:15:00,2.3863333333333334
2014-02-24 20:00:00,2.0408666666666666
2014-02-24 19:45:00,3.8784
2014-02-24 19:30:00,2.598533333333333
2014-02-24 19:15:00,2.4570666666666665
2014-02-24 19:00:00,2.530666666666667
2014-02-24 18:45:00,1.3120666666666667
2014-02-24 18:30:00,3.8029333333333333
2014-02-24 18:15:00,6.7358666666666664
2014-02-24 18:00:00,6.5145333333333335
2014-02-24 17:45:00,6.659066666666667
2014-02-24 17:30:00,5.568866666666667
2014-02-24 17:15:00,5.392384615384615
2014-02-24 17:00:00,5.004714285714286
2014-02-24 16:45:00,4.420266666666667
2014-02-24 16:30:00,4.504533333333334
2014-02-24 16:15:00,4.392666666666667
2014-02-24 16:00:00,4.540333333333333
2014-02-24 15:45:00,1.0012666666666667
2014-02-24 15:30:00,0.6112666666666666
2014-02-24 15:15:00,0.6358
2014-02-24 15:00:00,0.7433333333333333
2014-02-24 14:45:00,0.6126
2014-02-24 14:30:00,0.6116
2014-02-24 14:15:00,0.738
2014-02-24 14:00:00,0.6403333333333333
2014-02-24 13:45:00,0.6116666666666667
2014-02-24 13:30:00,0.7327333333333333
2014-02-24 13:15:00,0.9575714285714285
2014-02-24 13:00:00,1.2772666666666668
2014-02-24 12:45:00,1.0098666666666667
2014-02-24 12:30:00,1.1
2014-02-24 12:15:00,0.8837333333333334
2014-02-24 12:00:00,0.8798
2014-02-24 11:45:00,0.6635333333333333
2014-02-24 11:30:00,0.668
2014-02-24 11:15:00,0.7505333333333334
2014-02-24 11:00:00,0.7582666666666666
2014-02-24 10:45:00,0.8516666666666667
2014-02-24 10:30:00,0.9664
2014-02-24 10:15:00,1.2004
2014-02-24 10:00:00,0.9194
2014-02-24 09:45:00,1.1264666666666667
2014-02-24 09:30:00,1.5056
2014-02-24 09:15:00,1.4912666666666667
2014-02-24 09:00:00,0.9823571428571428
2014-02-24 08:45:00,0.8483333333333334
2014-02-24 08:30:00,0.8890666666666667
2014-02-24 08:15:00,0.9386
2014-02-24 08:00:00,1.3073333333333332
2014-02-24 07:45:00,1.3950666666666667
2014-02-24 07:30:00,1.3883333333333332
2014-02-24 07:15:00,1.7566
2014-02-24 07:00:00,0.8444666666666667
2014-02-24 06:45:00,0.855
2014-02-24 06:30:00,2.3909333333333334
2014-02-24 06:15:00,2.409866666666667
2014-02-24 06:00:00,2.0171333333333332
2014-02-24 05:45:00,0.7305333333333334
2014-02-24 05:30:00,0.7907333333333333
2014-02-24 05:15:00,0.6852
2014-02-24 05:00:00,0.6979333333333333
2014-02-24 04:45:00,0.8364
2014-02-24 04:30:00,0.6899333333333333
2014-02-24 04:15:00,0.6879333333333333
2014-02-24 04:00:00,0.7932666666666667
2014-02-24 03:45:00,0.7452666666666666
2014-02-24 03:30:00,0.7137333333333333
2014-02-24 03:15:00,0.7582
2014-02-24 03:00:00,0.7756
2014-02-24 02:45:00,0.6908666666666666
2014-02-24 02:30:00,0.7363333333333333
2014-02-24 02:15:00,0.8843333333333333
2014-02-24 02:00:00,0.7813333333333333
2014-02-24 01:45:00,0.8092666666666667
2014-02-24 01:30:00,0.9346
2014-02-24 01:15:00,0.8090666666666667
2014-02-24 01:00:00,0.8217333333333333
2014-02-24 00:45:00,0.98
2014-02-24 00:30:00,0.8509333333333333
2014-02-24 00:15:00,0.8371333333333333
2014-02-24 00:00:00,0.9507333333333333
2014-02-23 23:45:00,0.8702
2014-02-23 23:30:00,0.8182
2014-02-23 23:15:00,0.9104
2014-02-23 23:00:00,0.8567333333333333
2014-02-23 22:45:00,0.8390666666666666
2014-02-23 22:30:00,1.1276666666666666
2014-02-23 22:15:00,2.764133333333333
2014-02-23 22:00:00,3.8303333333333334
2014-02-23 21:45:00,4.003933333333333
2014-02-23 21:30:00,4.372
2014-02-23 21:15:00,4.8575333333333335
2014-02-23 21:00:00,3.3623333333333334
2014-02-23 20:45:00,2.5407333333333333
2014-02-23 20:30:00,2.6668
2014-02-23 20:15:00,2.6097333333333332
2014-02-23 20:00:00,2.3775333333333335
2014-02-23 19:45:00,2.8903333333333334
2014-02-23 19:30:00,5.4118
2014-02-23 19:15:00,5.7522
2014-02-23 19:00:00,6.063866666666667
2014-02-23 18:45:00,8.015533333333334
2014-02-23 18:30:00,7.6472
2014-02-23 18:15:00,4.080533333333333
2014-02-23 18:00:00,3.7161333333333335
2014-02-23 17:45:00,3.7848
2014-02-23 17:30:00,3.6126666666666667
2014-02-23 17:15:00,3.6750666666666665
2014-02-23 17:00:00,3.6132666666666666
2014-02-23 16:45:00,3.5567333333333333
2014-02-23 16:30:00,3.5365333333333333
2014-02-23 16:15:00,3.7626666666666666
2014-02-23 16:00:00,3.642
2014-02-23 15:45:00,3.5514
2014-02-23 15:30:00,3.608
2014-02-23 15:15:00,1.4168
2014-02-23 15:00:00,0.8735333333333334
2014-02-23 14:45:00,0.8822
2014-02-23 14:30:00,1.1988666666666667
2014-02-23 14:15:00,2.4525333333333332
2014-02-23 14:00:00,3.9191333333333334
2014-02-23 13:45:00,4.037933333333333
2014-02-23 13:30:00,3.7327333333333335
2014-02-23 13:15:00,4.029333333333334
2014-02-23 13:00:00,4.2718
2014-02-23 12:45:00,3.6334
2014-02-23 12:30:00,3.3978
