localtime,use
2015-06-11 02:45:00,1.727
2015-06-11 02:30:00,3.1868
2015-06-11 02:15:00,2.3474
2015-06-11 02:00:00,1.9643333333333333
2015-06-11 01:45:00,3.7858
2015-06-11 01:30:00,2.0284666666666666
2015-06-11 01:15:00,2.7384666666666666
2015-06-11 01:00:00,3.3093333333333335
2015-06-11 00:45:00,1.9454
2015-06-11 00:30:00,3.8387333333333333
2015-06-11 00:15:00,3.942066666666667
2015-06-11 00:00:00,3.985933333333333
2015-06-10 23:45:00,3.7758666666666665
2015-06-10 23:30:00,3.672066666666667
2015-06-10 23:15:00,2.3362666666666665
2015-06-10 23:00:00,2.2376666666666667
2015-06-10 22:45:00,2.3387333333333333
2015-06-10 22:30:00,2.2167333333333334
2015-06-10 22:15:00,2.5334
2015-06-10 22:00:00,3.1340666666666666
2015-06-10 21:45:00,2.1815333333333333
2015-06-10 21:30:00,4.227533333333334
2015-06-10 21:15:00,4.748466666666666
2015-06-10 21:00:00,6.2744
2015-06-10 20:45:00,7.908066666666667
2015-06-10 20:30:00,3.6092666666666666
2015-06-10 20:15:00,1.8535333333333333
2015-06-10 20:00:00,1.9714666666666667
2015-06-10 19:45:00,1.1159333333333332
2015-06-10 19:30:00,2.468
2015-06-10 19:15:00,1.0954666666666668
2015-06-10 19:00:00,2.4721333333333333
2015-06-10 18:45:00,3.4257333333333335
2015-06-10 18:30:00,6.739333333333334
2015-06-10 18:15:00,8.5566
2015-06-10 18:00:00,7.4690666666666665
2015-06-10 17:45:00,4.1706
2015-06-10 17:30:00,4.1475333333333335
2015-06-10 17:15:00,3.1102666666666665
2015-06-10 17:00:00,2.4268666666666667
2015-06-10 16:45:00,1.0762
2015-06-10 16:30:00,3.4822
2015-06-10 16:15:00,4.4276
2015-06-10 05:45:00,0.32786666666666664
2015-06-10 05:30:00,0.3274666666666667
2015-06-10 05:15:00,0.3292
2015-06-10 05:00:00,2.152
2015-06-10 04:45:00,1.6620666666666668
2015-06-10 04:30:00,1.9015333333333333
2015-06-10 04:15:00,2.021
2015-06-10 04:00:00,1.7588
2015-06-10 03:45:00,1.7565333333333333
2015-06-10 03:30:00,1.759
2015-06-10 03:15:00,2.8894
2015-06-10 03:00:00,1.769
2015-06-10 02:45:00,1.7793333333333332
2015-06-10 02:30:00,1.9128666666666667
2015-06-10 02:15:00,2.3652
2015-06-10 02:00:00,2.352133333333333
2015-06-10 01:45:00,1.78
2015-06-10 01:30:00,1.7753333333333332
2015-06-10 01:15:00,2.9714666666666667
2015-06-10 01:00:00,1.8160666666666667
2015-06-10 00:45:00,1.8844666666666667
2015-06-10 00:30:00,1.9086
2015-06-10 00:15:00,3.0644666666666667
2015-06-10 00:00:00,1.8658666666666668
2015-06-09 23:45:00,2.5298666666666665
2015-06-09 23:30:00,2.4154666666666667
2015-06-09 23:15:00,2.319
2015-06-09 23:00:00,3.3471333333333333
2015-06-09 22:45:00,2.1444666666666667
2015-06-09 22:30:00,2.050333333333333
2015-06-09 22:15:00,2.2078
2015-06-09 22:00:00,2.373466666666667
2015-06-09 21:45:00,2.2098
2015-06-09 21:30:00,4.164933333333333
2015-06-09 21:15:00,2.4306
2015-06-09 21:00:00,4.307333333333333
2015-06-09 20:45:00,2.660266666666667
2015-06-09 20:30:00,4.260933333333333
2015-06-09 20:15:00,6.464
2015-06-09 20:00:00,3.0639333333333334
2015-06-09 19:45:00,1.8633333333333333
2015-06-09 19:30:00,2.5182
2015-06-09 19:15:00,1.3710666666666667
2015-06-09 19:00:00,2.091466666666667
2015-06-09 18:45:00,2.5272666666666668
2015-06-09 18:30:00,2.5442666666666667
2015-06-09 18:15:00,1.3236
2015-06-09 18:00:00,2.4376
2015-06-09 17:45:00,2.6581333333333332
2015-06-09 17:30:00,2.6808666666666667
2015-06-09 17:15:00,2.6985333333333332
2015-06-09 17:00:00,2.7103333333333333
2015-06-09 16:45:00,1.3406666666666667
2015-06-09 16:30:00,0.3900666666666667
2015-06-09 16:15:00,1.3974
2015-06-09 16:00:00,6.700866666666666
2015-06-09 15:45:00,8.608
2015-06-09 15:30:00,7.814533333333333
2015-06-09 15:15:00,3.7427333333333332
2015-06-09 15:00:00,4.390466666666667
2015-06-09 14:45:00,3.5578
2015-06-09 14:30:00,2.9462
2015-06-09 14:15:00,3.0242
2015-06-09 14:00:00,3.0116666666666667
2015-06-09 13:45:00,2.9932666666666665
2015-06-09 13:30:00,3.1561333333333335
2015-06-09 13:15:00,2.9506
2015-06-09 13:00:00,1.4612
2015-06-09 12:45:00,3.0638666666666667
2015-06-09 12:30:00,5.043466666666666
2015-06-09 12:15:00,4.431266666666667
2015-06-09 12:00:00,3.139133333333333
2015-06-09 11:45:00,1.6247333333333334
2015-06-09 11:30:00,3.1308
2015-06-09 11:15:00,2.6342666666666665
2015-06-09 11:00:00,1.9141333333333332
2015-06-09 10:45:00,3.0362666666666667
2015-06-09 10:30:00,1.2452666666666667
2015-06-09 10:15:00,2.994066666666667
2015-06-09 10:00:00,1.4486666666666668
2015-06-09 09:45:00,2.4755333333333334
2015-06-09 09:30:00,2.3792666666666666
2015-06-09 09:15:00,2.7331333333333334
2015-06-09 09:00:00,4.371866666666667
2015-06-09 08:45:00,4.327533333333333
2015-06-09 08:30:00,2.1163333333333334
2015-06-09 08:15:00,0.7633333333333333
2015-06-09 08:00:00,1.192
2015-06-09 07:45:00,1.5335333333333332
2015-06-09 07:30:00,0.5779333333333333
2015-06-09 07:15:00,0.8258
2015-06-09 07:00:00,1.5506666666666666
2015-06-09 06:45:00,0.42746666666666666
2015-06-09 06:30:00,0.4770666666666667
2015-06-09 06:15:00,0.6433333333333333
2015-06-09 06:00:00,0.3494
2015-06-09 05:45:00,0.3500666666666667
2015-06-09 05:30:00,0.621
2015-06-09 05:15:00,1.4818666666666667
2015-06-09 05:00:00,0.42906666666666665
2015-06-09 04:45:00,0.4295333333333333
2015-06-09 04:30:00,0.428
2015-06-09 04:15:00,1.7766
2015-06-09 04:00:00,0.4282
2015-06-09 03:45:00,0.43206666666666665
2015-06-09 03:30:00,0.48013333333333336
2015-06-09 03:15:00,1.7817333333333334
2015-06-09 03:00:00,0.43146666666666667
2015-06-09 02:45:00,0.43
2015-06-09 02:30:00,2.5160666666666667
2015-06-09 02:15:00,2.4466666666666668
2015-06-09 02:00:00,1.8841333333333332
2015-06-09 01:45:00,2.2752
2015-06-09 01:30:00,2.8548666666666667
2015-06-09 01:15:00,1.868
2015-06-09 01:00:00,2.1714
2015-06-09 00:45:00,3.014866666666667
2015-06-09 00:30:00,1.9184666666666668
2015-06-09 00:15:00,2.5411333333333332
2015-06-09 00:00:00,2.9034666666666666
2015-06-08 23:45:00,1.9613333333333334
2015-06-08 23:30:00,3.5122666666666666
2015-06-08 23:15:00,1.986
2015-06-08 23:00:00,2.9230666666666667
2015-06-08 22:45:00,3.0716666666666668
2015-06-08 22:30:00,2.075
2015-06-08 22:15:00,3.7276
2015-06-08 22:00:00,2.0108
2015-06-08 21:45:00,3.624
2015-06-08 21:30:00,2.091666666666667
2015-06-08 21:15:00,3.453733333333333
2015-06-08 21:00:00,2.6362
2015-06-08 20:45:00,3.098333333333333
2015-06-08 20:30:00,4.795533333333333
2015-06-08 20:15:00,5.242733333333334
2015-06-08 20:00:00,3.9106
2015-06-08 19:45:00,4.1594
2015-06-08 19:30:00,3.9057333333333335
2015-06-08 19:15:00,3.0799333333333334
2015-06-08 19:00:00,4.145666666666667
2015-06-08 18:45:00,4.077466666666667
2015-06-08 18:30:00,3.6796
2015-06-08 18:15:00,3.7711333333333332
2015-06-08 18:00:00,4.097333333333333
2015-06-08 17:45:00,4.032066666666667
2015-06-08 17:30:00,4.094666666666667
2015-06-08 17:15:00,1.1718666666666666
2015-06-08 17:00:00,1.4674
2015-06-08 16:45:00,4.900066666666667
2015-06-08 16:30:00,7.021533333333333
