localtime,use
2016-08-23 23:30:00,0.21906666666666666
2016-08-23 23:15:00,0.25033333333333335
2016-08-23 23:00:00,0.4226
2016-08-23 22:45:00,0.4089333333333333
2016-08-23 22:30:00,0.2658
2016-08-23 22:15:00,0.309
2016-08-23 22:00:00,0.48446666666666666
2016-08-23 21:45:00,0.5534666666666667
2016-08-23 21:30:00,0.5164666666666666
2016-08-23 21:15:00,0.3877333333333333
2016-08-23 21:00:00,0.44813333333333333
2016-08-23 20:45:00,0.449
2016-08-23 20:30:00,0.2905333333333333
2016-08-23 20:15:00,0.5185333333333333
2016-08-23 20:00:00,0.5898
2016-08-23 19:45:00,0.6602
2016-08-23 19:30:00,0.5243333333333333
2016-08-23 19:15:00,1.0168666666666666
2016-08-23 19:00:00,1.077
2016-08-23 18:45:00,0.531
2016-08-23 18:30:00,0.44966666666666666
2016-08-23 18:15:00,0.5093333333333333
2016-08-23 18:00:00,0.5998666666666667
2016-08-23 17:45:00,0.7884666666666666
2016-08-23 17:30:00,0.7854
2016-08-23 17:15:00,0.7990666666666667
2016-08-23 17:00:00,0.8146666666666667
2016-08-23 16:45:00,0.8834666666666666
2016-08-23 16:30:00,0.5302666666666667
2016-08-23 16:15:00,0.4493333333333333
2016-08-23 16:00:00,0.4401333333333333
2016-08-23 15:45:00,0.5234
2016-08-23 15:30:00,0.9165333333333333
2016-08-23 15:15:00,0.41273333333333334
2016-08-23 15:00:00,0.4060666666666667
2016-08-23 14:45:00,0.4574666666666667
2016-08-23 14:30:00,0.452
2016-08-23 14:15:00,0.40213333333333334
2016-08-23 14:00:00,0.3930666666666667
2016-08-23 13:45:00,0.4278
2016-08-23 13:30:00,0.5586
2016-08-23 13:15:00,0.5144
2016-08-23 13:00:00,0.2796666666666667
2016-08-23 12:45:00,0.35333333333333333
2016-08-23 12:30:00,0.5312
2016-08-23 12:15:00,0.5542
2016-08-23 12:00:00,0.42293333333333333
2016-08-23 11:45:00,0.37306666666666666
2016-08-23 11:30:00,0.744
2016-08-23 11:15:00,0.6406666666666667
2016-08-23 11:00:00,0.3532
2016-08-23 10:45:00,0.3725333333333333
2016-08-23 10:30:00,0.9714666666666667
2016-08-23 10:15:00,1.6961333333333333
2016-08-23 10:00:00,0.8023333333333333
2016-08-23 09:45:00,0.487
2016-08-23 09:30:00,1.0256666666666667
2016-08-23 09:15:00,0.7566
2016-08-23 09:00:00,0.36833333333333335
2016-08-23 08:45:00,0.46153333333333335
2016-08-23 08:30:00,0.4905333333333333
2016-08-23 08:15:00,0.5016
2016-08-23 08:00:00,0.6960666666666666
2016-08-23 07:45:00,0.45726666666666665
2016-08-23 07:30:00,0.5197333333333334
2016-08-23 07:15:00,0.7032
2016-08-23 07:00:00,0.40486666666666665
2016-08-23 06:45:00,0.4454666666666667
2016-08-23 06:30:00,0.4122
2016-08-23 06:15:00,0.4914
2016-08-23 06:00:00,0.39366666666666666
2016-08-23 05:45:00,0.43066666666666664
2016-08-23 05:30:00,0.45266666666666666
2016-08-23 05:15:00,0.5054
2016-08-23 05:00:00,0.40246666666666664
2016-08-23 04:45:00,0.38026666666666664
2016-08-23 04:30:00,0.4518666666666667
