localtime,use
2013-10-06 18:45:00,1.6522666666666668
2013-10-06 18:30:00,1.2659333333333334
2013-10-06 18:15:00,0.983
2013-10-06 18:00:00,1.7266666666666668
2013-10-06 17:45:00,1.5518
2013-10-06 17:30:00,0.8735333333333334
2013-10-06 17:15:00,1.5950666666666666
2013-10-06 17:00:00,1.1034
2013-10-06 16:45:00,1.0538666666666667
2013-10-06 16:30:00,1.5348
2013-10-06 16:15:00,1.3978666666666666
2013-10-06 16:00:00,0.6852
2013-10-06 15:45:00,1.242
2013-10-06 15:30:00,1.1078666666666668
2013-10-06 15:15:00,0.9745333333333334
2013-10-06 15:00:00,0.5700666666666667
2013-10-06 14:45:00,1.0907333333333333
2013-10-06 14:30:00,0.5761333333333334
2013-10-06 14:15:00,0.5810666666666666
2013-10-06 14:00:00,0.498
2013-10-06 13:45:00,0.48893333333333333
2013-10-06 13:30:00,0.4819333333333333
2013-10-06 13:15:00,0.4812
2013-10-06 13:00:00,0.48173333333333335
2013-10-06 12:45:00,0.5673333333333334
2013-10-06 12:30:00,0.5751333333333334
2013-10-06 12:15:00,0.4924
2013-10-06 12:00:00,0.5488666666666666
2013-10-06 11:45:00,0.48786666666666667
2013-10-06 11:30:00,0.487
2013-10-06 11:15:00,0.488
2013-10-06 11:00:00,0.5248
2013-10-06 10:45:00,0.5819333333333333
2013-10-06 10:30:00,0.5862666666666667
2013-10-06 10:15:00,0.504
2013-10-06 10:00:00,0.49833333333333335
2013-10-06 09:45:00,0.49666666666666665
2013-10-06 09:30:00,0.49773333333333336
2013-10-06 09:15:00,0.49633333333333335
2013-10-06 09:00:00,0.5786
2013-10-06 08:45:00,0.5880666666666666
2013-10-06 08:30:00,0.5022666666666666
2013-10-06 08:15:00,0.5499333333333334
2013-10-06 08:00:00,0.5016666666666667
2013-10-06 07:45:00,0.5163333333333333
2013-10-06 07:30:00,0.5305333333333333
2013-10-06 07:15:00,0.5422666666666667
2013-10-06 07:00:00,0.5936
2013-10-06 06:45:00,0.5989333333333333
2013-10-06 06:30:00,0.5152666666666667
2013-10-06 06:15:00,0.5016
2013-10-06 06:00:00,0.5012
2013-10-06 05:45:00,0.5026
2013-10-06 05:30:00,0.5033333333333333
2013-10-06 05:15:00,0.5878
2013-10-06 05:00:00,0.5957333333333333
2013-10-06 04:45:00,0.5472
