localtime,use
2014-07-05 20:15:00,3.224
2014-07-05 20:00:00,5.499133333333333
2014-07-05 19:45:00,4.3402
2014-07-05 19:30:00,4.076066666666667
2014-07-05 19:15:00,3.932533333333333
2014-07-05 19:00:00,3.9450666666666665
2014-07-05 18:45:00,3.8818
2014-07-05 18:30:00,3.9875333333333334
2014-07-05 18:15:00,4.0856
2014-07-05 18:00:00,4.212933333333333
2014-07-05 17:45:00,4.194333333333334
2014-07-05 17:30:00,4.311733333333334
2014-07-05 17:15:00,4.46
2014-07-05 17:00:00,4.5802
2014-07-05 16:45:00,4.650066666666667
2014-07-05 16:30:00,4.5694
2014-07-05 16:15:00,4.859333333333334
2014-07-05 16:00:00,5.0218
2014-07-05 15:45:00,5.770333333333333
2014-07-05 15:30:00,5.5136666666666665
2014-07-05 15:15:00,5.218333333333334
2014-07-05 15:00:00,5.074133333333333
2014-07-05 14:45:00,5.195266666666667
2014-07-05 14:30:00,4.9474
2014-07-05 14:15:00,5.028066666666667
2014-07-05 14:00:00,4.911466666666667
2014-07-05 13:45:00,3.6013333333333333
2014-07-05 13:30:00,5.4964
2014-07-05 13:15:00,5.367
2014-07-05 13:00:00,5.254933333333334
2014-07-05 12:45:00,5.0140666666666664
2014-07-05 12:30:00,4.800333333333334
2014-07-05 12:15:00,5.0128
2014-07-05 12:00:00,5.102
2014-07-05 11:45:00,5.035733333333333
2014-07-05 11:30:00,5.072066666666666
2014-07-05 11:15:00,4.7494
2014-07-05 11:00:00,4.055923076923077
2014-07-05 10:45:00,2.4265333333333334
2014-07-05 10:30:00,2.9478
2014-07-05 10:15:00,1.9073333333333333
2014-07-05 10:00:00,0.8534666666666667
2014-07-05 09:45:00,1.6940666666666666
2014-07-05 09:30:00,0.826
2014-07-05 09:15:00,0.6951333333333334
2014-07-05 09:00:00,0.8008
2014-07-05 08:45:00,0.9922307692307692
2014-07-05 08:30:00,1.1208666666666667
2014-07-05 08:15:00,0.7726
2014-07-05 08:00:00,1.913
2014-07-05 07:45:00,0.6736
2014-07-05 07:30:00,1.401
2014-07-05 07:15:00,0.5677333333333333
2014-07-05 07:00:00,1.2316666666666667
2014-07-05 06:45:00,0.6056666666666667
2014-07-05 06:30:00,1.4494666666666667
2014-07-05 06:15:00,0.5674
2014-07-05 06:00:00,1.3088
2014-07-05 05:45:00,0.9533333333333334
2014-07-05 05:30:00,1.0266666666666666
2014-07-05 05:15:00,1.4092
2014-07-05 05:00:00,0.5743333333333334
2014-07-05 04:45:00,1.3852
2014-07-05 04:30:00,0.7058666666666666
2014-07-05 04:15:00,1.3160666666666667
2014-07-05 04:00:00,1.3698
2014-07-05 03:45:00,0.578
2014-07-05 03:30:00,1.4762666666666666
2014-07-05 03:15:00,0.6445333333333333
2014-07-05 03:00:00,1.4515333333333333
2014-07-05 02:45:00,1.5386
2014-07-05 02:30:00,0.641
2014-07-05 02:15:00,1.6379333333333332
2014-07-05 02:00:00,1.1732
2014-07-05 01:45:00,0.8874
2014-07-05 01:30:00,1.7576666666666667
2014-07-05 01:15:00,1.7384666666666666
2014-07-05 01:00:00,0.8877333333333334
2014-07-05 00:45:00,1.809
2014-07-05 00:30:00,1.8645333333333334
2014-07-05 00:15:00,1.3106
2014-07-05 00:00:00,1.3460666666666667
2014-07-04 23:45:00,1.9534666666666667
2014-07-04 23:30:00,1.8002666666666667
2014-07-04 23:15:00,1.1097333333333332
2014-07-04 23:00:00,1.5792666666666666
2014-07-04 22:45:00,1.9908
2014-07-04 22:30:00,1.9354666666666667
2014-07-04 22:15:00,0.6370666666666667
2014-07-04 22:00:00,1.7581333333333333
2014-07-04 21:45:00,2.1684666666666668
2014-07-04 21:30:00,2.0886
2014-07-04 21:15:00,1.0979333333333332
2014-07-04 21:00:00,1.8401333333333334
2014-07-04 20:45:00,2.5628
2014-07-04 20:30:00,4.108466666666667
2014-07-04 20:15:00,4.217533333333333
2014-07-04 20:00:00,4.1882
2014-07-04 19:45:00,4.2039333333333335
2014-07-04 19:30:00,2.9911333333333334
2014-07-04 19:15:00,4.708769230769231
2014-07-04 19:00:00,3.2180666666666666
2014-07-04 18:45:00,4.4296
2014-07-04 18:30:00,4.385933333333333
2014-07-04 18:15:00,4.877666666666666
2014-07-04 18:00:00,5.148466666666667
2014-07-04 17:45:00,5.5549333333333335
2014-07-04 17:30:00,5.124533333333333
2014-07-04 17:15:00,3.965533333333333
2014-07-04 17:00:00,5.206133333333334
2014-07-04 16:45:00,5.273866666666667
2014-07-04 16:30:00,3.703866666666667
2014-07-04 16:15:00,3.7864666666666666
2014-07-04 16:00:00,4.5022
2014-07-04 15:45:00,3.4077333333333333
2014-07-04 15:30:00,5.074666666666666
2014-07-04 15:15:00,3.191866666666667
2014-07-04 15:00:00,4.125733333333334
2014-07-04 14:45:00,4.377466666666667
2014-07-04 14:30:00,3.655666666666667
2014-07-04 14:15:00,5.120266666666667
2014-07-04 14:00:00,3.1434
2014-07-04 13:45:00,4.698266666666667
2014-07-04 13:30:00,2.5926
2014-07-04 13:15:00,5.1074
2014-07-04 13:00:00,3.2217333333333333
2014-07-04 12:45:00,4.302266666666667
2014-07-04 12:30:00,2.7822
2014-07-04 12:15:00,1.8955333333333333
2014-07-04 12:00:00,2.1562
2014-07-04 11:45:00,2.0963333333333334
2014-07-04 11:30:00,0.9046666666666666
2014-07-04 11:15:00,1.8471333333333333
2014-07-04 11:00:00,1.4692307692307691
2014-07-04 10:45:00,0.9000666666666667
2014-07-04 10:30:00,0.7538
2014-07-04 10:15:00,0.9674666666666667
2014-07-04 10:00:00,1.0829333333333333
2014-07-04 09:45:00,1.3922
2014-07-04 09:30:00,1.23
2014-07-04 09:15:00,1.8364
2014-07-04 09:00:00,1.2299333333333333
2014-07-04 08:45:00,2.2772
2014-07-04 08:30:00,1.6827857142857143
2014-07-04 08:15:00,1.9386666666666668
2014-07-04 08:00:00,1.4656
2014-07-04 07:45:00,1.1888666666666667
2014-07-04 07:30:00,1.4453333333333334
2014-07-04 07:15:00,0.5432
2014-07-04 07:00:00,1.4206
2014-07-04 06:45:00,0.8151333333333334
2014-07-04 06:30:00,1.4308
2014-07-04 06:15:00,1.3285333333333333
2014-07-04 06:00:00,0.6108666666666667
2014-07-04 05:45:00,1.5398666666666667
2014-07-04 05:30:00,0.7979333333333334
2014-07-04 05:15:00,1.3400666666666667
2014-07-04 05:00:00,1.3643333333333334
2014-07-04 04:45:00,0.7186
2014-07-04 04:30:00,1.5567333333333333
2014-07-04 04:15:00,0.6848666666666666
2014-07-04 04:00:00,1.3150666666666666
2014-07-04 03:45:00,1.3164666666666667
2014-07-04 03:30:00,0.9289333333333334
2014-07-04 03:15:00,1.6569333333333334
2014-07-04 03:00:00,0.5688666666666666
2014-07-04 02:45:00,1.5126
2014-07-04 02:30:00,1.2922
2014-07-04 02:15:00,1.0503333333333333
2014-07-04 02:00:00,1.6674
2014-07-04 01:45:00,1.2086
2014-07-04 01:30:00,1.1466
2014-07-04 01:15:00,1.9878666666666667
2014-07-04 01:00:00,1.9269333333333334
2014-07-04 00:45:00,1.0764666666666667
2014-07-04 00:30:00,2.4601333333333333
2014-07-04 00:15:00,2.736666666666667
2014-07-04 00:00:00,1.7286666666666668
2014-07-03 23:45:00,2.0474
2014-07-03 23:30:00,3.422066666666667
2014-07-03 23:15:00,2.5746
2014-07-03 23:00:00,2.1466666666666665
2014-07-03 22:45:00,2.772066666666667
2014-07-03 22:30:00,2.1175333333333333
2014-07-03 22:15:00,1.8923333333333332
2014-07-03 22:00:00,1.8838666666666668
2014-07-03 21:45:00,1.4156
2014-07-03 21:30:00,2.002866666666667
2014-07-03 21:15:00,1.6963333333333332
2014-07-03 21:00:00,1.0907333333333333
2014-07-03 20:45:00,1.63
2014-07-03 20:30:00,2.5232
2014-07-03 20:15:00,2.3223333333333334
2014-07-03 20:00:00,1.3076
2014-07-03 19:45:00,3.0489333333333333
2014-07-03 19:30:00,2.5460666666666665
2014-07-03 19:15:00,2.6764666666666668
2014-07-03 19:00:00,3.0716666666666668
2014-07-03 18:45:00,3.819933333333333
2014-07-03 18:30:00,3.884933333333333
2014-07-03 18:15:00,5.5789333333333335
2014-07-03 18:00:00,5.661266666666667
2014-07-03 17:45:00,4.939
2014-07-03 17:30:00,4.686
2014-07-03 17:15:00,4.798666666666667
2014-07-03 17:00:00,4.934
2014-07-03 16:45:00,3.7450666666666668
2014-07-03 16:30:00,5.032933333333333
2014-07-03 16:15:00,5.122066666666667
2014-07-03 16:00:00,5.220133333333333
2014-07-03 15:45:00,5.121
2014-07-03 15:30:00,5.095866666666667
2014-07-03 15:15:00,2.752066666666667
2014-07-03 15:00:00,5.01
2014-07-03 14:45:00,5.199
2014-07-03 14:30:00,2.295933333333333
2014-07-02 05:45:00,0.7679333333333334
2014-07-02 05:30:00,1.5564
2014-07-02 05:15:00,1.728
2014-07-02 05:00:00,1.5802666666666667
2014-07-02 04:45:00,1.2936666666666667
2014-07-02 04:30:00,1.6328666666666667
2014-07-02 04:15:00,1.5328666666666666
2014-07-02 04:00:00,0.7198666666666667
2014-07-02 03:45:00,1.65
2014-07-02 03:30:00,1.6678666666666666
2014-07-02 03:15:00,1.0952666666666666
2014-07-02 03:00:00,0.9087333333333333
2014-07-02 02:45:00,1.6953333333333334
2014-07-02 02:30:00,1.787
2014-07-02 02:15:00,0.7304
2014-07-02 02:00:00,1.6815333333333333
2014-07-02 01:45:00,1.7822
2014-07-02 01:30:00,0.7568
2014-07-02 01:15:00,1.7826666666666666
2014-07-02 01:00:00,2.0312666666666668
2014-07-02 00:45:00,1.3966
2014-07-02 00:30:00,1.1605333333333332
2014-07-02 00:15:00,2.5568666666666666
2014-07-02 00:00:00,2.2112666666666665
2014-07-01 23:45:00,1.5130666666666668
2014-07-01 23:30:00,3.5605333333333333
2014-07-01 23:15:00,0.7044
2014-07-01 23:00:00,3.816866666666667
2014-07-01 22:45:00,1.038
2014-07-01 22:30:00,3.5928666666666667
2014-07-01 22:15:00,1.558
2014-07-01 22:00:00,2.618666666666667
2014-07-01 21:45:00,3.1994
2014-07-01 21:30:00,3.4006
2014-07-01 21:15:00,3.0834
2014-07-01 21:00:00,1.9354
2014-07-01 20:45:00,2.8093333333333335
2014-07-01 20:30:00,3.3968666666666665
2014-07-01 20:15:00,2.315933333333333
2014-07-01 20:00:00,4.3684666666666665
2014-07-01 19:45:00,4.369533333333333
2014-07-01 19:30:00,3.7410666666666668
2014-07-01 19:15:00,1.6044
2014-07-01 19:00:00,4.4748
2014-07-01 18:45:00,4.55
2014-07-01 18:30:00,2.252266666666667
2014-07-01 18:15:00,4.516733333333334
2014-07-01 18:00:00,2.9702
2014-07-01 17:45:00,4.977266666666667
2014-07-01 17:30:00,4.7036
2014-07-01 17:15:00,4.173066666666666
2014-07-01 17:00:00,3.9403333333333332
2014-07-01 16:45:00,4.993533333333334
2014-07-01 16:30:00,3.566466666666667
2014-07-01 16:15:00,4.961866666666666
2014-07-01 16:00:00,5.134066666666667
2014-07-01 15:45:00,5.2682
2014-07-01 15:30:00,4.972733333333333
2014-07-01 15:15:00,1.2504
2014-07-01 15:00:00,4.653533333333334
2014-07-01 14:45:00,4.6328
2014-07-01 14:30:00,1.8326666666666667
2014-07-01 14:15:00,4.9976
2014-07-01 14:00:00,2.7791333333333332
2014-07-01 13:45:00,3.348733333333333
2014-07-01 13:30:00,3.2856
2014-07-01 13:15:00,3.6894666666666667
2014-07-01 13:00:00,3.1064666666666665
2014-07-01 12:45:00,3.8381333333333334
2014-07-01 12:30:00,2.3617333333333335
2014-07-01 12:15:00,3.8434
2014-07-01 12:00:00,1.7996
2014-07-01 11:45:00,3.776866666666667
2014-07-01 11:30:00,1.8710666666666667
2014-07-01 11:15:00,1.4931333333333332
2014-07-01 11:00:00,2.7392666666666665
2014-07-01 10:45:00,2.4926666666666666
2014-07-01 10:30:00,1.3326
2014-07-01 10:15:00,2.1906
2014-07-01 10:00:00,2.3391333333333333
2014-07-01 09:45:00,1.9003333333333332
